year,departamento,municipio,total,hombres,mujeres,indeterminado
2019,25 Cundinamarca,25293 Gachalá,30,14,16,0
2019,25 Cundinamarca,25295 Gachancipá,250,123,127,0
2019,25 Cundinamarca,25297 Gachetá,96,56,40,0
2019,25 Cundinamarca,25299 Gama,25,14,11,0
2019,25 Cundinamarca,25307 Girardot,1348,709,639,0
2019,25 Cundinamarca,25312 Granada,70,33,37,0
2019,25 Cundinamarca,25317 Guachetá,166,77,89,0
2019,25 Cundinamarca,25320 Guaduas,249,129,120,0
2019,25 Cundinamarca,25322 Guasca,141,75,66,0
2019,25 Cundinamarca,25324 Guataquí,27,11,16,0
2019,25 Cundinamarca,25326 Guatavita,57,33,24,0
2019,25 Cundinamarca,25328 Guayabal de Síquima,33,17,16,0
2019,25 Cundinamarca,25335 Guayabetal,86,44,42,0
2019,25 Cundinamarca,25339 Gutiérrez,35,15,20,0
2019,25 Cundinamarca,25368 Jerusalén,16,8,8,0
2019,25 Cundinamarca,25372 Junín,45,22,23,0
2019,25 Cundinamarca,25377 La Calera,338,183,155,0
2019,25 Cundinamarca,25386 La Mesa,369,206,162,1
2019,25 Cundinamarca,25394 La Palma,68,34,34,0
2019,25 Cundinamarca,25398 La Peña,24,12,12,0
2019,25 Cundinamarca,25402 La Vega,160,77,83,0
2019,25 Cundinamarca,25407 Lenguazaque,140,82,58,0
2019,25 Cundinamarca,25426 Machetá,42,20,22,0
2019,25 Cundinamarca,25430 Madrid,1674,852,822,0
2019,25 Cundinamarca,25436 Manta,17,9,8,0
2019,25 Cundinamarca,25438 Medina,88,41,47,0
2019,25 Cundinamarca,25473 Mosquera,1779,934,845,0
2019,25 Cundinamarca,25483 Nariño,32,14,18,0
2019,25 Cundinamarca,25486 Nemocón,224,114,110,0
2019,25 Cundinamarca,25488 Nilo,80,45,35,0
2019,25 Cundinamarca,25489 Nimaima,11,7,4,0
2019,25 Cundinamarca,25491 Nocaima,34,15,19,0
2019,25 Cundinamarca,25506 Venecia,33,16,17,0
2019,25 Cundinamarca,25513 Pacho,265,127,138,0
2019,25 Cundinamarca,25518 Paime,19,10,9,0
2019,25 Cundinamarca,25524 Pandi,47,30,17,0
2019,25 Cundinamarca,25530 Paratebueno,113,53,60,0
2019,25 Cundinamarca,25535 Pasca,105,56,49,0
2019,25 Cundinamarca,25572 Puerto Salgar,156,75,81,0
2019,25 Cundinamarca,25580 Pulí,24,11,13,0
2019,25 Cundinamarca,25592 Quebradanegra,22,10,12,0
2019,25 Cundinamarca,25594 Quetame,68,35,33,0
2019,25 Cundinamarca,25596 Quipile,46,24,22,0
2019,25 Cundinamarca,25599 Apulo,62,34,28,0
2019,25 Cundinamarca,25612 Ricaurte,112,51,61,0
2019,25 Cundinamarca,25645 San Antonio del Tequendama,74,40,34,0
2019,25 Cundinamarca,25649 San Bernardo,81,49,32,0
2019,25 Cundinamarca,25653 San Cayetano,22,11,11,0
2019,25 Cundinamarca,25658 San Francisco,97,46,51,0
2019,25 Cundinamarca,25662 San Juan de Río Seco,45,25,20,0
2019,25 Cundinamarca,25718 Sasaima,88,43,45,0
2019,25 Cundinamarca,25736 Sesquilé,136,73,63,0
2019,25 Cundinamarca,25740 Sibaté,434,235,199,0
2019,25 Cundinamarca,25743 Silvania,204,104,100,0
2019,25 Cundinamarca,25745 Simijaca,140,66,74,0
2019,25 Cundinamarca,25754 Soacha,8534,4375,4159,0
2019,25 Cundinamarca,25758 Sopó,263,141,122,0
2019,25 Cundinamarca,25769 Subachoque,152,79,73,0
2019,25 Cundinamarca,25772 Suesca,219,104,115,0
2019,25 Cundinamarca,25777 Supatá,33,18,15,0
2019,25 Cundinamarca,25779 Susa,52,33,19,0
2019,25 Cundinamarca,25781 Sutatausa,62,33,29,0
2019,25 Cundinamarca,25785 Tabio,280,162,118,0
2019,25 Cundinamarca,25793 Tausa,104,52,52,0
2019,25 Cundinamarca,25797 Tena,99,51,48,0
2019,25 Cundinamarca,25799 Tenjo,226,119,107,0
2019,25 Cundinamarca,25805 Tibacuy,34,11,23,0
2019,25 Cundinamarca,25807 Tibirita,17,13,4,0
2019,25 Cundinamarca,25815 Tocaima,152,87,65,0
2019,25 Cundinamarca,25817 Tocancipá,567,286,281,0
2019,25 Cundinamarca,25823 Topaipí,23,11,11,1
2019,25 Cundinamarca,25839 Ubalá,52,27,25,0
2019,25 Cundinamarca,25841 Ubaque,114,47,67,0
2019,25 Cundinamarca,25843 Villa de San Diego de Ubate,634,317,317,0
2019,25 Cundinamarca,25845 Une,82,40,42,0
2019,25 Cundinamarca,25851 Útica,27,13,14,0
2019,25 Cundinamarca,25862 Vergara,41,26,15,0
2019,25 Cundinamarca,25867 Vianí,37,17,20,0
2019,25 Cundinamarca,25871 Villagómez,7,3,4,0
2019,25 Cundinamarca,25873 Villapinzón,211,104,107,0
2019,25 Cundinamarca,25875 Villeta,264,132,132,0
2019,25 Cundinamarca,25878 Viotá,116,55,61,0
2019,25 Cundinamarca,25885 Yacopí,65,34,31,0
2019,25 Cundinamarca,25898 Zipacón,46,18,28,0
2019,25 Cundinamarca,25899 Zipaquirá,1724,889,835,0
2019,27 Chocó,27001 Quibdó,3100,1584,1516,0
2019,27 Chocó,27006 Acandí,248,132,116,0
2019,27 Chocó,27025 Alto Baudó,168,89,79,0
2019,27 Chocó,27050 Atrato,40,20,20,0
2019,27 Chocó,27073 Bagadó,133,71,62,0
2019,27 Chocó,27075 Bahía Solano,180,92,88,0
2019,27 Chocó,27077 Bajo Baudó,184,86,98,0
2019,27 Chocó,27099 Bojayá,166,72,94,0
2019,27 Chocó,27135 El Cantón del San Pablo,75,42,33,0
2019,27 Chocó,27150 Carmen del Darién,94,48,46,0
2019,27 Chocó,27160 Cértegui,51,26,25,0
2019,27 Chocó,27205 Condoto,124,66,58,0
2019,27 Chocó,27245 El Carmen de Atrato,144,69,75,0
2019,27 Chocó,27250 El Litoral del San Juan,181,92,89,0
2019,27 Chocó,27361 Istmina,437,206,231,0
2019,27 Chocó,27372 Juradó,14,6,8,0
2019,27 Chocó,27413 Lloró,189,90,99,0
2019,27 Chocó,27425 Medio Atrato,80,48,32,0
2019,27 Chocó,27430 Medio Baudó,87,42,45,0
2019,27 Chocó,27450 Medio San Juan,90,53,37,0
2019,27 Chocó,27491 Nóvita,57,31,26,0
2019,27 Chocó,27495 Nuquí,113,60,53,0
2019,27 Chocó,27580 Río Iró,48,21,27,0
2019,27 Chocó,27600 Río Quito,61,34,27,0
2019,27 Chocó,27615 Riosucio,417,209,208,0
2019,27 Chocó,27660 San José del Palmar,63,38,25,0
2019,27 Chocó,27745 Sipí,34,22,12,0
2019,27 Chocó,27787 Tadó,241,126,115,0
2019,27 Chocó,27800 Unguía,149,75,74,0
2019,27 Chocó,27810 Unión Panamericana,50,32,18,0
2019,41 Huila,41001 Neiva,5397,2791,2606,0
2019,41 Huila,41006 Acevedo,617,287,330,0
2019,41 Huila,41013 Agrado,126,62,64,0
2019,41 Huila,41016 Aipe,230,106,124,0
2019,41 Huila,41020 Algeciras,326,168,158,0
2019,41 Huila,41026 Altamira,38,26,12,0
2019,41 Huila,41078 Baraya,98,53,45,0
2019,41 Huila,41132 Campoalegre,422,223,199,0
2019,41 Huila,41206 Colombia,82,43,39,0
2019,41 Huila,41244 Elías,34,16,18,0
2019,41 Huila,41298 Garzón,1121,602,519,0
2019,41 Huila,41306 Gigante,324,159,165,0
2019,41 Huila,41319 Guadalupe,281,143,138,0
2019,41 Huila,41349 Hobo,112,48,64,0
2019,41 Huila,41357 Iquira,193,109,84,0
2019,41 Huila,41359 Isnos,382,215,167,0
2019,41 Huila,41378 La Argentina,224,119,105,0
2019,41 Huila,41396 La Plata,1089,577,512,0
2019,41 Huila,41483 Nátaga,113,64,49,0
2019,41 Huila,41503 Oporapa,210,103,107,0
2019,41 Huila,41518 Paicol,78,42,36,0
2019,41 Huila,41524 Palermo,311,149,162,0
2019,41 Huila,41530 Palestina,171,83,88,0
2019,41 Huila,41548 Pital,211,119,92,0
2019,41 Huila,41551 Pitalito,2440,1218,1222,0
2019,41 Huila,41615 Rivera,297,137,160,0
2019,41 Huila,41660 Saladoblanco,196,114,82,0
2019,41 Huila,41668 San Agustín,422,224,198,0
2019,41 Huila,41676 Santa María,160,86,74,0
2019,41 Huila,41770 Suaza,372,196,176,0
2019,41 Huila,41791 Tarqui,266,132,134,0
2019,41 Huila,41797 Tesalia,145,81,64,0
2019,41 Huila,41799 Tello,136,71,65,0
2019,41 Huila,41801 Teruel,104,44,60,0
2019,41 Huila,41807 Timaná,307,167,140,0
2019,41 Huila,41872 Villavieja,85,45,40,0
2019,41 Huila,41885 Yaguará,67,36,31,0
2019,44 La Guajira,44001 Riohacha,5999,3081,2916,2
2019,44 La Guajira,44035 Albania,370,192,178,0
2019,44 La Guajira,44078 Barrancas,667,328,339,0
2019,44 La Guajira,44090 Dibulla,340,176,164,0
2019,44 La Guajira,44098 Distracción,209,120,89,0
2019,44 La Guajira,44110 El Molino,120,63,57,0
2019,44 La Guajira,44279 Fonseca,954,500,454,0
2019,44 La Guajira,44378 Hatonuevo,459,232,227,0
2019,44 La Guajira,44420 La Jagua del Pilar,46,17,29,0
2019,44 La Guajira,44430 Maicao,6280,3234,3046,0
2019,44 La Guajira,44560 Manaure,850,440,410,0
2019,44 La Guajira,44650 San Juan del Cesar,1234,639,595,0
2019,44 La Guajira,44847 Uribia,4001,2051,1944,6
2019,44 La Guajira,44855 Urumita,128,66,62,0
2019,44 La Guajira,44874 Villanueva,505,254,251,0
2019,47 Magdalena,47001 Santa Marta,10412,5327,5084,1
2019,47 Magdalena,47030 Algarrobo,263,140,123,0
2019,47 Magdalena,47053 Aracataca,520,261,259,0
2019,47 Magdalena,47058 Ariguaní,519,261,258,0
2019,47 Magdalena,47161 Cerro San Antonio,104,56,48,0
2019,47 Magdalena,47170 Chibolo,403,191,212,0
2019,47 Magdalena,47189 Ciénaga,2198,1146,1051,1
2019,47 Magdalena,47205 Concordia,88,49,39,0
2019,47 Magdalena,47245 El Banco,1199,595,604,0
2019,47 Magdalena,47258 El Piñón,252,126,126,0
2019,47 Magdalena,47268 El Retén,355,177,178,0
2019,47 Magdalena,47288 Fundación,1505,790,715,0
2019,47 Magdalena,47318 Guamal,445,225,220,0
2019,47 Magdalena,47460 Nueva Granada,360,182,178,0
2019,47 Magdalena,47541 Pedraza,97,46,51,0
2019,47 Magdalena,47545 Pijiño del Carmen,204,106,98,0
2019,47 Magdalena,47551 Pivijay,581,309,272,0
2019,47 Magdalena,47555 Plato,1074,554,520,0
2019,47 Magdalena,47570 Puebloviejo,449,223,226,0
2019,47 Magdalena,47605 Remolino,114,56,58,0
2019,47 Magdalena,47660 Sabanas de San Ángel,206,108,98,0
2019,47 Magdalena,47675 Salamina,123,60,63,0
2019,47 Magdalena,47692 San Sebastián de Buenavista,322,161,161,0
2019,47 Magdalena,47703 San Zenón,193,105,88,0
2019,47 Magdalena,47707 Santa Ana,351,172,179,0
2019,47 Magdalena,47720 Santa Bárbara de Pinto,131,75,56,0
2019,47 Magdalena,47745 Sitionuevo,349,174,175,0
2019,47 Magdalena,47798 Tenerife,157,85,72,0
2019,47 Magdalena,47960 Zapayán,133,63,70,0
2019,47 Magdalena,47980 Zona Bananera,1522,812,710,0
2019,50 Meta,50001 Villavicencio,7505,3733,3771,1
2019,50 Meta,50006 Acacías,1080,564,516,0
2019,50 Meta,50110 Barranca de Upía,93,43,50,0
2019,50 Meta,50124 Cabuyaro,84,44,40,0
2019,50 Meta,50150 Castilla La Nueva,189,100,89,0
2019,50 Meta,50223 Cubarral,75,41,34,0
2019,50 Meta,50226 Cumaral,307,156,151,0
2019,50 Meta,50245 El Calvario,14,4,10,0
2019,50 Meta,50251 El Castillo,116,51,65,0
2019,50 Meta,50270 El Dorado,35,14,21,0
2019,50 Meta,50287 Fuente de Oro,164,84,80,0
2019,50 Meta,50313 Granada,1154,605,549,0
2019,50 Meta,50318 Guamal,170,85,85,0
2019,50 Meta,50325 Mapiripán,125,66,59,0
2019,50 Meta,50330 Mesetas,139,74,65,0
2019,50 Meta,50350 La Macarena,167,77,90,0
2019,50 Meta,50370 Uribe,162,75,87,0
2019,50 Meta,50400 Lejanías,136,80,56,0
2019,50 Meta,50450 Puerto Concordia,144,82,62,0
2019,50 Meta,50568 Puerto Gaitán,928,480,448,0
2019,50 Meta,50573 Puerto López,498,251,247,0
2019,50 Meta,50577 Puerto Lleras,124,63,61,0
2019,50 Meta,50590 Puerto Rico,134,66,68,0
2019,50 Meta,50606 Restrepo,227,115,112,0
2019,50 Meta,50680 San Carlos de Guaroa,188,88,100,0
2019,50 Meta,50683 San Juan de Arama,88,46,42,0
2019,50 Meta,50686 San Juanito,20,9,11,0
2019,50 Meta,50689 San Martín,309,154,155,0
2019,50 Meta,50711 Vistahermosa,271,131,140,0
2019,52 Nariño,52001 Pasto,4342,2153,2189,0
2019,52 Nariño,52019 Albán,77,37,40,0
2019,52 Nariño,52022 Aldana,63,32,31,0
2019,52 Nariño,52036 Ancuyá,47,24,23,0
2019,52 Nariño,52051 Arboleda,62,32,30,0
2019,52 Nariño,52079 Barbacoas,445,227,218,0
2019,52 Nariño,52083 Belén,32,13,19,0
2019,52 Nariño,52110 Buesaco,172,78,94,0
2019,52 Nariño,52203 Colón,53,24,29,0
2019,52 Nariño,52207 Consacá,79,40,39,0
2019,52 Nariño,52210 Contadero,57,29,28,0
2019,52 Nariño,52215 Córdoba,133,71,62,0
2019,52 Nariño,52224 Cuaspud,66,36,30,0
2019,52 Nariño,52227 Cumbal,330,156,174,0
2019,52 Nariño,52233 Cumbitara,87,45,42,0
2019,52 Nariño,52240 Chachagüí,132,71,61,0
2019,52 Nariño,52250 El Charco,313,153,160,0
2019,52 Nariño,52254 El Peñol,50,22,28,0
2019,52 Nariño,52256 El Rosario,42,23,19,0
2019,52 Nariño,52258 El Tablón de Gómez,128,57,71,0
2019,52 Nariño,52260 El Tambo,107,52,55,0
2019,52 Nariño,52287 Funes,36,22,14,0
2019,52 Nariño,52317 Guachucal,146,87,59,0
2019,52 Nariño,52320 Guaitarilla,62,30,32,0
2019,52 Nariño,52323 Gualmatán,48,21,27,0
2019,52 Nariño,52352 Iles,55,28,27,0
2019,52 Nariño,52354 Imués,58,36,22,0
2019,52 Nariño,52356 Ipiales,1447,757,690,0
2019,52 Nariño,52378 La Cruz,142,71,71,0
2019,52 Nariño,52381 La Florida,64,27,37,0
2019,52 Nariño,52385 La Llanada,67,36,31,0
2019,52 Nariño,52390 La Tola,81,38,43,0
2019,52 Nariño,52399 La Unión,318,170,148,0
2019,52 Nariño,52405 Leiva,95,44,51,0
2019,52 Nariño,52411 Linares,76,40,36,0
2019,52 Nariño,52418 Los Andes,96,51,44,1
2019,52 Nariño,52427 Magüi,112,49,63,0
2019,52 Nariño,52435 Mallama,72,36,36,0
2019,52 Nariño,52473 Mosquera,123,58,65,0
2019,52 Nariño,52480 Nariño,41,21,20,0
2019,52 Nariño,52490 Olaya Herrera,398,188,210,0
2019,52 Nariño,52506 Ospina,38,16,22,0
2019,52 Nariño,52520 Francisco Pizarro,88,50,38,0
2019,52 Nariño,52540 Policarpa,151,87,64,0
2019,52 Nariño,52560 Potosí,100,59,41,0
2019,52 Nariño,52565 Providencia,41,19,22,0
2019,52 Nariño,52573 Puerres,76,36,40,0
2019,52 Nariño,52585 Pupiales,156,80,76,0
2019,52 Nariño,52612 Ricaurte,256,136,120,0
2019,52 Nariño,52621 Roberto Payán,122,67,55,0
2019,52 Nariño,52678 Samaniego,314,149,165,0
2019,52 Nariño,52683 Sandoná,140,78,62,0
2019,52 Nariño,52685 San Bernardo,59,31,28,0
2019,52 Nariño,52687 San Lorenzo,137,67,70,0
2019,52 Nariño,52693 San Pablo,100,47,53,0
2019,52 Nariño,52694 San Pedro de Cartago,54,28,26,0
2019,52 Nariño,52696 Santa Bárbara,74,33,41,0
2019,52 Nariño,52699 Santacruz,71,38,33,0
2019,52 Nariño,52720 Sapuyes,44,20,24,0
2019,52 Nariño,52786 Taminango,135,65,70,0
2019,52 Nariño,52788 Tangua,75,31,44,0
2019,52 Nariño,52835 San Andrés de Tumaco,3314,1658,1656,0
2019,52 Nariño,52838 Túquerres,427,220,207,0
2019,52 Nariño,52885 Yacuanquer,105,55,50,0
2019,54 Norte de Santander,54001 Cúcuta,12048,6190,5858,0
2019,54 Norte de Santander,54003 Ábrego,505,249,256,0
2019,54 Norte de Santander,54051 Arboledas,88,49,39,0
2019,54 Norte de Santander,54099 Bochalema,67,38,29,0
2019,54 Norte de Santander,54109 Bucarasica,46,25,21,0
2019,54 Norte de Santander,54125 Cácota,32,19,13,0
2019,54 Norte de Santander,54128 Cachirá,103,55,48,0
2019,54 Norte de Santander,54172 Chinácota,159,97,62,0
2019,54 Norte de Santander,54174 Chitagá,143,74,69,0
2019,54 Norte de Santander,54206 Convención,291,135,156,0
2019,54 Norte de Santander,54223 Cucutilla,59,31,28,0
2019,54 Norte de Santander,54239 Durania,40,20,20,0
2019,54 Norte de Santander,54245 El Carmen,142,76,66,0
2019,54 Norte de Santander,54250 El Tarra,425,214,211,0
2019,54 Norte de Santander,54261 El Zulia,322,146,176,0
2019,54 Norte de Santander,54313 Gramalote,47,21,26,0
2019,54 Norte de Santander,54344 Hacarí,95,47,48,0
2019,54 Norte de Santander,54347 Herrán,15,9,6,0
2019,54 Norte de Santander,54377 Labateca,52,22,30,0
2019,54 Norte de Santander,54385 La Esperanza,126,61,65,0
2019,54 Norte de Santander,54398 La Playa,56,28,28,0
2019,54 Norte de Santander,54405 Los Patios,872,437,435,0
2019,54 Norte de Santander,54418 Lourdes,28,17,11,0
2019,54 Norte de Santander,54480 Mutiscua,56,29,27,0
2019,54 Norte de Santander,54498 Ocaña,2704,1416,1288,0
2019,54 Norte de Santander,54518 Pamplona,650,327,323,0
2019,54 Norte de Santander,54520 Pamplonita,53,32,21,0
2019,54 Norte de Santander,54553 Puerto Santander,294,136,158,0
2019,54 Norte de Santander,54599 Ragonvalia,54,26,28,0
2019,54 Norte de Santander,54660 Salazar,93,47,46,0
2019,54 Norte de Santander,54670 San Calixto,116,61,55,0
2019,54 Norte de Santander,54673 San Cayetano,61,29,32,0
2019,54 Norte de Santander,54680 Santiago,24,11,13,0
2019,54 Norte de Santander,54720 Sardinata,310,150,160,0
2019,54 Norte de Santander,54743 Silos,57,22,35,0
2019,54 Norte de Santander,54800 Teorama,261,136,125,0
2019,54 Norte de Santander,54810 Tibú,1423,755,668,0
2019,54 Norte de Santander,54820 Toledo,178,89,89,0
2019,54 Norte de Santander,54871 Villa Caro,41,17,24,0
2019,54 Norte de Santander,54874 Villa del Rosario,1237,628,609,0
2019,63 Quindío,63001 Armenia,2935,1516,1419,0
2019,63 Quindío,63111 Buenavista,27,13,14,0
2019,63 Quindío,63130 Calarcá,707,356,351,0
2019,63 Quindío,63190 Circasia,242,128,114,0
2019,63 Quindío,63212 Córdoba,61,32,29,0
2019,63 Quindío,63272 Filandia,75,39,36,0
2019,63 Quindío,63302 Génova,73,32,41,0
2019,63 Quindío,63401 La Tebaida,395,191,204,0
2019,63 Quindío,63470 Montenegro,415,209,206,0
2019,63 Quindío,63548 Pijao,43,21,22,0
2019,63 Quindío,63594 Quimbaya,306,140,166,0
2019,63 Quindío,63690 Salento,61,25,36,0
2019,66 Risaralda,66001 Pereira,4845,2449,2396,0
2019,66 Risaralda,66045 Apía,116,65,51,0
2019,66 Risaralda,66075 Balboa,48,28,20,0
2019,66 Risaralda,66088 Belén de Umbría,240,114,126,0
2019,66 Risaralda,66170 Dosquebradas,2122,1054,1068,0
2019,66 Risaralda,66318 Guática,104,60,44,0
2019,66 Risaralda,66383 La Celia,55,29,26,0
2019,66 Risaralda,66400 La Virginia,280,148,132,0
2019,66 Risaralda,66440 Marsella,182,102,80,0
2019,66 Risaralda,66456 Mistrató,359,175,177,7
2019,66 Risaralda,66572 Pueblo Rico,441,227,214,0
2019,66 Risaralda,66594 Quinchía,279,153,126,0
2019,66 Risaralda,66682 Santa Rosa de Cabal,728,370,358,0
2019,66 Risaralda,66687 Santuario,117,58,59,0
2019,68 Santander,68001 Bucaramanga,7636,3892,3744,0
2019,68 Santander,68013 Aguada,26,14,12,0
2019,68 Santander,68020 Albania,23,12,11,0
2019,68 Santander,68051 Aratoca,108,63,45,0
2019,68 Santander,68077 Barbosa,358,186,172,0
2019,68 Santander,68079 Barichara,73,38,35,0
2019,68 Santander,68081 Barrancabermeja,3812,1978,1834,0
2019,68 Santander,68092 Betulia,59,38,21,0
2019,68 Santander,68101 Bolívar,77,37,40,0
2019,68 Santander,68121 Cabrera,17,9,8,0
2019,68 Santander,68132 California,16,9,7,0
2019,68 Santander,68147 Capitanejo,60,32,28,0
2019,68 Santander,68152 Carcasí,57,27,30,0
2019,68 Santander,68160 Cepitá,20,15,5,0
2019,68 Santander,68162 Cerrito,84,40,44,0
2019,68 Santander,68167 Charalá,120,61,59,0
2019,68 Santander,68169 Charta,18,9,9,0
2019,68 Santander,68176 Chima,24,16,8,0
2019,68 Santander,68179 Chipatá,20,12,8,0
2019,68 Santander,68190 Cimitarra,368,181,187,0
2019,68 Santander,68207 Concepción,68,33,35,0
2019,68 Santander,68209 Confines,36,13,23,0
2019,68 Santander,68211 Contratación,26,10,16,0
2019,68 Santander,68217 Coromoro,71,35,36,0
2019,68 Santander,68229 Curití,130,57,73,0
2019,68 Santander,68235 El Carmen de Chucurí,126,73,53,0
2019,68 Santander,68245 El Guacamayo,9,7,2,0
2019,68 Santander,68250 El Peñón,46,23,23,0
2019,68 Santander,68255 El Playón,156,92,64,0
2019,68 Santander,68264 Encino,21,13,8,0
2019,68 Santander,68266 Enciso,35,16,19,0
2019,68 Santander,68271 Florián,53,25,28,0
2019,68 Santander,68276 Floridablanca,3782,1916,1864,2
2019,68 Santander,68296 Galán,22,10,12,0
2019,68 Santander,68298 Gámbita,38,17,20,1
2019,68 Santander,68307 Girón,2033,1065,968,0
2019,68 Santander,68318 Guaca,55,29,26,0
2019,68 Santander,68320 Guadalupe,29,13,16,0
2019,68 Santander,68322 Guapotá,23,9,14,0
2019,68 Santander,68324 Guavatá,23,15,8,0
2019,68 Santander,68327 Güepsa,59,25,34,0
2019,68 Santander,68344 Hato,23,12,11,0
2019,68 Santander,68368 Jesús María,18,9,9,0
2019,68 Santander,68370 Jordán,21,15,6,0
2019,68 Santander,68377 La Belleza,55,24,31,0
2019,68 Santander,68385 Landázuri,99,51,48,0
2019,68 Santander,68397 La Paz,24,12,12,0
2019,68 Santander,68406 Lebrija,564,301,263,0
2019,68 Santander,68418 Los Santos,161,79,82,0
2019,68 Santander,68425 Macaravita,27,12,15,0
2019,68 Santander,68432 Málaga,250,112,138,0
2019,68 Santander,68444 Matanza,48,22,26,0
2019,68 Santander,68464 Mogotes,132,68,64,0
2019,68 Santander,68468 Molagavita,43,21,22,0
2019,68 Santander,68498 Ocamonte,36,19,17,0
2019,68 Santander,68500 Oiba,132,76,56,0
2019,68 Santander,68502 Onzaga,37,18,19,0
2019,68 Santander,68522 Palmar,13,8,5,0
2019,68 Santander,68524 Palmas del Socorro,36,14,22,0
2019,68 Santander,68533 Páramo,54,25,29,0
2019,68 Santander,68547 Piedecuesta,2053,1060,993,0
2019,68 Santander,68549 Pinchote,37,21,16,0
2019,68 Santander,68572 Puente Nacional,95,48,47,0
2019,68 Santander,68573 Puerto Parra,86,37,49,0
2019,68 Santander,68575 Puerto Wilches,385,210,175,0
2019,68 Santander,68615 Rionegro,300,160,139,1
2019,68 Santander,68655 Sabana de Torres,443,213,230,0
2019,68 Santander,68669 San Andrés,77,45,32,0
2019,68 Santander,68673 San Benito,26,12,14,0
2019,68 Santander,68679 San Gil,755,388,367,0
2019,68 Santander,68682 San Joaquín,33,14,19,0
2019,68 Santander,68684 San José de Miranda,41,18,23,0
2019,68 Santander,68686 San Miguel,28,10,18,0
2019,68 Santander,68689 San Vicente de Chucurí,268,150,118,0
2019,68 Santander,68705 Santa Bárbara,8,5,3,0
2019,68 Santander,68720 Santa Helena del Opón,38,26,12,0
2019,68 Santander,68745 Simacota,60,21,39,0
2019,68 Santander,68755 Socorro,374,197,177,0
2019,68 Santander,68770 Suaita,91,48,43,0
2019,68 Santander,68773 Sucre,31,11,20,0
2019,68 Santander,68780 Suratá,27,13,14,0
2019,68 Santander,68820 Tona,85,39,46,0
2019,68 Santander,68855 Valle de San José,84,43,41,0
2019,68 Santander,68861 Vélez,209,106,103,0
2019,68 Santander,68867 Vetas,11,6,5,0
2019,68 Santander,68872 Villanueva,83,45,38,0
2019,68 Santander,68895 Zapatoca,70,43,26,1
2019,70 Sucre,70001 Sincelejo,5377,2758,2618,1
2019,70 Sucre,70110 Buenavista,181,89,92,0
2019,70 Sucre,70124 Caimito,182,98,84,0
2019,70 Sucre,70204 Colosó,110,56,54,0
2019,70 Sucre,70215 Corozal,1004,530,473,1
2019,70 Sucre,70221 Coveñas,270,147,123,0
2019,70 Sucre,70230 Chalán,54,28,26,0
2019,70 Sucre,70233 El Roble,126,62,64,0
2019,70 Sucre,70235 Galeras,358,199,159,0
2019,70 Sucre,70265 Guaranda,494,258,236,0
2019,70 Sucre,70400 La Unión,156,80,76,0
2019,70 Sucre,70418 Los Palmitos,338,185,153,0
2019,70 Sucre,70429 Majagual,579,279,300,0
2019,70 Sucre,70473 Morroa,192,103,89,0
2019,70 Sucre,70508 Ovejas,350,179,171,0
2019,70 Sucre,70523 Palmito,203,105,98,0
2019,70 Sucre,70670 Sampués,659,346,313,0
2019,70 Sucre,70678 San Benito Abad,431,217,214,0
2019,70 Sucre,70702 San Juan de Betulia,159,85,74,0
2019,70 Sucre,70708 San Marcos,1068,545,523,0
2019,70 Sucre,70713 San Onofre,742,377,365,0
2019,70 Sucre,70717 San Pedro,281,146,135,0
2019,70 Sucre,70742 San Luis de Sincé,370,197,173,0
2019,70 Sucre,70771 Sucre,297,157,140,0
2019,70 Sucre,70820 Santiago de Tolú,497,256,241,0
2019,70 Sucre,70823 Tolú Viejo,366,195,171,0
2019,73 Tolima,73001 Ibagué,6447,3329,3118,0
2019,73 Tolima,73024 Alpujarra,33,14,19,0
2019,73 Tolima,73026 Alvarado,69,44,25,0
2019,73 Tolima,73030 Ambalema,60,31,29,0
2019,73 Tolima,73043 Anzoátegui,86,41,45,0
2019,73 Tolima,73055 Armero,107,45,62,0
2019,73 Tolima,73067 Ataco,258,151,107,0
2019,73 Tolima,73124 Cajamarca,241,107,134,0
2019,73 Tolima,73148 Carmen de Apicalá,107,52,55,0
2019,73 Tolima,73152 Casabianca,70,40,30,0
2019,73 Tolima,73168 Chaparral,770,406,364,0
2019,73 Tolima,73200 Coello,72,30,42,0
2019,73 Tolima,73217 Coyaima,304,166,138,0
2019,73 Tolima,73226 Cunday,64,33,31,0
2019,73 Tolima,73236 Dolores,84,39,45,0
2019,73 Tolima,73268 Espinal,940,492,448,0
2019,73 Tolima,73270 Falan,49,29,20,0
2019,73 Tolima,73275 Flandes,349,187,162,0
2019,73 Tolima,73283 Fresno,370,182,188,0
2019,73 Tolima,73319 Guamo,321,157,164,0
2019,73 Tolima,73347 Herveo,60,28,32,0
