"Año","Mes","País destino","Codigo M49","Femenino","Masculino","Indefinido","Total","Ubicación PCM"
"2018","Julio","Perú","604","69","53",,"122","(10.445761,-75.516429)"
"2018","Julio","Perú","604","9","3",,"12","(10.886611,-74.776708)"
"2018","Julio","Perú","604","1","0",,"1","(12.586067,-81.702563)"
"2018","Julio","Perú","604","218","186",,"404","(3.541112,-76.384584)"
"2018","Julio","Perú","604","1","6",,"7","(3.893038,-77.067921)"
"2018","Julio","Perú","604","5,265","5,879",,"11,144","(4.697144,-74.140516)"
"2018","Julio","Perú","604","5","1",,"6","(4.815061,-75.736532)"
"2018","Julio","Perú","604","498","515",,"1,013","(6.171601,-75.427454)"
"2018","Julio","Polonia","616","1","0",,"1","(10.445761,-75.516429)"
"2018","Julio","Polonia","616","1","0",,"1","(3.541112,-76.384584)"
"2018","Julio","Polonia","616","18","19",,"37","(4.697144,-74.140516)"
"2018","Julio","Polonia","616","1","1",,"2","(6.171601,-75.427454)"
"2018","Julio","Portugal","620","2","1",,"3","(10.445761,-75.516429)"
"2018","Julio","Portugal","620","2","1",,"3","(10.886611,-74.776708)"
"2018","Julio","Portugal","620","21","15",,"36","(3.541112,-76.384584)"
"2018","Julio","Portugal","620","154","161",,"315","(4.697144,-74.140516)"
"2018","Julio","Portugal","620","11","10",,"21","(6.171601,-75.427454)"
"2018","Julio","Portugal","620","1","0",,"1","(7.128456,-73.183637)"
"2018","Julio","Puerto Rico","630","4","6",,"10","(10.445761,-75.516429)"
"2018","Julio","Puerto Rico","630","12","6",,"18","(10.886611,-74.776708)"
"2018","Julio","Puerto Rico","630","30","21",,"51","(3.541112,-76.384584)"
"2018","Julio","Puerto Rico","630","461","435",,"896","(4.697144,-74.140516)"
"2018","Julio","Puerto Rico","630","8","9",,"17","(4.815061,-75.736532)"
"2018","Julio","Puerto Rico","630","57","52",,"109","(6.171601,-75.427454)"
"2018","Julio","Puerto Rico","630","4","0",,"4","(7.128456,-73.183637)"
"2018","Julio","Qatar","634","0","2",,"2","(3.541112,-76.384584)"
"2018","Julio","Qatar","634","8","19",,"27","(4.697144,-74.140516)"
"2018","Julio","Qatar","634","3","1",,"4","(6.171601,-75.427454)"
"2018","Julio","Reino Unido de Gran Bretaña e Irlanda del Norte","826","1","1",,"2","(10.445761,-75.516429)"
"2018","Julio","Reino Unido de Gran Bretaña e Irlanda del Norte","826","35","25",,"60","(3.541112,-76.384584)"
"2018","Julio","Reino Unido de Gran Bretaña e Irlanda del Norte","826","1,953","1,523",,"3,476","(4.697144,-74.140516)"
"2018","Julio","Reino Unido de Gran Bretaña e Irlanda del Norte","826","26","22",,"48","(6.171601,-75.427454)"
"2018","Julio","Reino Unido de Gran Bretaña e Irlanda del Norte","826","0","1",,"1","(7.128456,-73.183637)"
"2018","Julio","República Centroafricana","140","0","1",,"1","(4.697144,-74.140516)"
"2018","Julio","Republica Checa","203","1","1",,"2","(10.445761,-75.516429)"
"2018","Julio","Republica Checa","203","0","1",,"1","(10.886611,-74.776708)"
"2018","Julio","Republica Checa","203","6","3",,"9","(4.697144,-74.140516)"
"2018","Julio","Republica Checa","203","2","0",,"2","(6.171601,-75.427454)"
"2018","Julio","República de Corea","410","29","20",,"49","(4.697144,-74.140516)"
"2018","Julio","República de Corea","410","3","6",,"9","(6.171601,-75.427454)"
"2018","Julio","República Democrática del Congo","180","0","1",,"1","(4.697144,-74.140516)"
"2018","Julio","República Democrática Popular Lao","418","1","3",,"4","(4.697144,-74.140516)"
"2018","Julio","República Dominicana","214","8","12",,"20","(10.445761,-75.516429)"
"2018","Julio","República Dominicana","214","26","28",,"54","(10.886611,-74.776708)"
"2018","Julio","República Dominicana","214","0","1",,"1","(11.247723,-74.213989)"
"2018","Julio","República Dominicana","214","82","77",,"159","(3.541112,-76.384584)"
"2018","Julio","República Dominicana","214","4,534","4,043",,"8,577","(4.697144,-74.140516)"
"2018","Julio","República Dominicana","214","33","31",,"64","(4.815061,-75.736532)"
"2018","Julio","República Dominicana","214","262","214",,"476","(6.171601,-75.427454)"
"2018","Julio","República Dominicana","214","13","8",,"21","(7.128456,-73.183637)"
"2018","Julio","República Popular Democrática de Corea","408","0","1",,"1","(4.697144,-74.140516)"
"2018","Julio","República Unida de Tanzanía","834","0","1",,"1","(10.886611,-74.776708)"
"2018","Julio","República Unida de Tanzanía","834","1","1",,"2","(4.697144,-74.140516)"
"2018","Julio","Reunión","638","5","1",,"6","(4.697144,-74.140516)"
"2018","Julio","Ruanda","646","1","0",,"1","(4.697144,-74.140516)"
"2018","Julio","Rumania","642","5","5",,"10","(4.697144,-74.140516)"
"2018","Julio","Rumania","642","1","0",,"1","(6.171601,-75.427454)"
"2018","Julio","Santa Lucía","662","0","1",,"1","(6.171601,-75.427454)"
"2018","Julio","Serbia","688","2","5",,"7","(4.697144,-74.140516)"
"2018","Julio","Singapur","702","2","1",,"3","(10.445761,-75.516429)"
"2018","Julio","Singapur","702","1","1",,"2","(3.541112,-76.384584)"
"2018","Julio","Singapur","702","23","20",,"43","(4.697144,-74.140516)"
"2018","Julio","Singapur","702","3","2",,"5","(6.171601,-75.427454)"
"2018","Julio","Sri Lanka","144","2","1",,"3","(4.697144,-74.140516)"
"2018","Julio","Sudáfrica","710","32","28",,"60","(4.697144,-74.140516)"
"2018","Julio","Sudáfrica","710","1","1",,"2","(6.171601,-75.427454)"
"2018","Julio","Sudán","729","0","1",,"1","(6.171601,-75.427454)"
"2018","Julio","Suecia","752","5","1",,"6","(10.445761,-75.516429)"
"2018","Julio","Suecia","752","5","6",,"11","(10.886611,-74.776708)"
"2018","Julio","Suecia","752","23","14",,"37","(3.541112,-76.384584)"
"2018","Julio","Suecia","752","87","74",,"161","(4.697144,-74.140516)"
"2018","Julio","Suecia","752","1","0",,"1","(4.815061,-75.736532)"
"2018","Julio","Suecia","752","26","14",,"40","(6.171601,-75.427454)"
"2018","Julio","Suecia","752","2","0",,"2","(7.128456,-73.183637)"
"2018","Julio","Suiza","756","6","6",,"12","(10.445761,-75.516429)"
"2018","Julio","Suiza","756","2","2",,"4","(10.886611,-74.776708)"
"2018","Julio","Suiza","756","63","25",,"88","(3.541112,-76.384584)"
"2018","Julio","Suiza","756","311","207",,"518","(4.697144,-74.140516)"
"2018","Julio","Suiza","756","2","3",,"5","(4.815061,-75.736532)"
"2018","Julio","Suiza","756","54","38",,"92","(6.171601,-75.427454)"
"2018","Julio","Surinam","740","0","10",,"10","(10.408582,-75.538003)"
"2018","Julio","Surinam","740","3","6",,"9","(4.697144,-74.140516)"
"2018","Julio","Tailandia","764","1","0",,"1","(10.886611,-74.776708)"
"2018","Julio","Tailandia","764","1","0",,"1","(3.541112,-76.384584)"
"2018","Julio","Tailandia","764","8","17",,"25","(4.697144,-74.140516)"
"2018","Julio","Tailandia","764","0","3",,"3","(6.171601,-75.427454)"
"2018","Julio","Taiwán (Provincia de China)","158","3","1",,"4","(4.697144,-74.140516)"
"2018","Julio","Trinidad y Tobago","780","2","0",,"2","(10.445761,-75.516429)"
"2018","Julio","Trinidad y Tobago","780","1","1",,"2","(10.886611,-74.776708)"
"2018","Julio","Trinidad y Tobago","780","2","0",,"2","(12.586067,-81.702563)"
"2018","Julio","Trinidad y Tobago","780","2","6",,"8","(3.541112,-76.384584)"
"2018","Julio","Trinidad y Tobago","780","15","19",,"34","(4.697144,-74.140516)"
"2018","Julio","Trinidad y Tobago","780","0","5",,"5","(4.815061,-75.736532)"
"2018","Julio","Trinidad y Tobago","780","5","7",,"12","(6.171601,-75.427454)"
"2018","Julio","Trinidad y Tobago","780","2","5",,"7","(7.128456,-73.183637)"
"2018","Julio","Túnez","788","1","2",,"3","(4.697144,-74.140516)"
"2018","Julio","Turkmenistán","795","1","1",,"2","(4.697144,-74.140516)"
"2018","Julio","Turquía","792","1","0",,"1","(10.445761,-75.516429)"
"2018","Julio","Turquía","792","1","1",,"2","(10.886611,-74.776708)"
"2018","Julio","Turquía","792","8","5",,"13","(3.541112,-76.384584)"
"2018","Julio","Turquía","792","542","424",,"966","(4.697144,-74.140516)"
"2018","Julio","Turquía","792","10","5",,"15","(6.171601,-75.427454)"
"2018","Julio","Ucrania","804","0","1",,"1","(3.541112,-76.384584)"
"2018","Julio","Ucrania","804","4","7",,"11","(4.697144,-74.140516)"
"2018","Julio","Uruguay","858","2","3",,"5","(0.814836,-77.662532)"
"2018","Julio","Uruguay","858","0","3",,"3","(10.445761,-75.516429)"
"2018","Julio","Uruguay","858","0","1",,"1","(10.886611,-74.776708)"
"2018","Julio","Uruguay","858","9","13",,"22","(3.541112,-76.384584)"
"2018","Julio","Uruguay","858","254","335",,"589","(4.697144,-74.140516)"
"2018","Julio","Uruguay","858","5","8",,"13","(4.815061,-75.736532)"
"2018","Julio","Uruguay","858","15","15",,"30","(6.171601,-75.427454)"
"2018","Julio","Uruguay","858","3","3",,"6","(7.128456,-73.183637)"
"2018","Julio","Uzbekistán","860","1","2",,"3","(4.697144,-74.140516)"
"2018","Julio","Venezuela (República Bolivariana de)","862","0","16",,"16","(10.408582,-75.538003)"
"2018","Julio","Venezuela (República Bolivariana de)","862","10","20",,"30","(10.445761,-75.516429)"
"2018","Julio","Venezuela (República Bolivariana de)","862","22","17",,"39","(10.886611,-74.776708)"
"2018","Julio","Venezuela (República Bolivariana de)","862","2,285","2,373",,"4,658","(11.360009,-72.129330)"
"2018","Julio","Venezuela (República Bolivariana de)","862","0","1",,"1","(12.165168,-71.983761)"
"2018","Julio","Venezuela (República Bolivariana de)","862","702","490",,"1,192","(3.541112,-76.384584)"
"2018","Julio","Venezuela (República Bolivariana de)","862","4","2",,"6","(3.866713,-67.927521)"
"2018","Julio","Venezuela (República Bolivariana de)","862","1,215","1,199",,"2,415","(4.697144,-74.140516)"
"2018","Julio","Venezuela (República Bolivariana de)","862","3","0",,"3","(4.815061,-75.736532)"
"2018","Julio","Venezuela (República Bolivariana de)","862","669","575",,"1,244","(6.171601,-75.427454)"
"2018","Julio","Venezuela (República Bolivariana de)","862","58","61",,"119","(6.185799,-67.483929)"
"2018","Julio","Venezuela (República Bolivariana de)","862","781","667",,"1,448","(7.088729,-70.740253)"
"2018","Julio","Venezuela (República Bolivariana de)","862","2","2",,"4","(7.128456,-73.183637)"
"2018","Julio","Venezuela (República Bolivariana de)","862","1,765","1,693",,"3,458","(7.818934,-72.453226)"
"2018","Julio","Venezuela (República Bolivariana de)","862","151","180",,"331","(8.36068,-72.409396)"
"2018","Julio","Viet Nam","704","2","1",,"3","(3.541112,-76.384584)"
"2018","Julio","Viet Nam","704","6","8",,"14","(4.697144,-74.140516)"
"2018","Julio","Zambia","894","1","0",,"1","(4.697144,-74.140516)"
"2018","Agosto","Afganistán","4","0","1",,"1","(10.408582,-75.538003)"
"2018","Agosto","Afganistán","4","0","1",,"1","(3.541112,-76.384584)"
"2018","Agosto","Afganistán","4","0","1",,"1","(4.697144,-74.140516)"
"2018","Agosto","Afganistán","4","0","1",,"1","(6.171601,-75.427454)"
"2018","Agosto","Albania","8","0","1",,"1","(10.445761,-75.516429)"
"2018","Agosto","Albania","8","2","4",,"6","(4.697144,-74.140516)"
"2018","Agosto","Alemania","276","0","1",,"1","(0.814836,-77.662532)"
"2018","Agosto","Alemania","276","11","7",,"18","(10.445761,-75.516429)"
"2018","Agosto","Alemania","276","7","6",,"13","(10.886611,-74.776708)"
"2018","Agosto","Alemania","276","81","49",,"130","(3.541112,-76.384584)"
"2018","Agosto","Alemania","276","1,378","1,204",,"2,582","(4.697144,-74.140516)"
"2018","Agosto","Alemania","276","0","1",,"1","(4.815061,-75.736532)"
"2018","Agosto","Alemania","276","75","50",,"125","(6.171601,-75.427454)"
"2018","Agosto","Andorra","20","0","1",,"1","(10.408582,-75.538003)"
"2018","Agosto","Andorra","20","0","2",,"2","(4.697144,-74.140516)"
"2018","Agosto","Angola","24","2","2",,"4","(4.697144,-74.140516)"
"2018","Agosto","Antigua y Barbuda","28","2","2",,"4","(4.697144,-74.140516)"
"2018","Agosto","Arabia Saudita","682","0","1",,"1","(10.445761,-75.516429)"
"2018","Agosto","Arabia Saudita","682","0","2",,"2","(3.541112,-76.384584)"
"2018","Agosto","Arabia Saudita","682","35","44",,"79","(4.697144,-74.140516)"
"2018","Agosto","Arabia Saudita","682","1","1",,"2","(6.171601,-75.427454)"
"2018","Agosto","Arabia Saudita","682","1","2",,"3","(7.128456,-73.183637)"
"2018","Agosto","Argelia","12","3","2",,"5","(4.697144,-74.140516)"
"2018","Agosto","Argentina","32","2","0",,"2","(0.25129,-76.875963)"
"2018","Agosto","Argentina","32","7","17",,"24","(0.814836,-77.662532)"
"2018","Agosto","Argentina","32","24","22",,"46","(10.445761,-75.516429)"
"2018","Agosto","Argentina","32","33","8",,"41","(10.886611,-74.776708)"
"2018","Agosto","Argentina","32","0","1",,"1","(12.586067,-81.702563)"
"2018","Agosto","Argentina","32","115","127",,"242","(3.541112,-76.384584)"
"2018","Agosto","Argentina","32","2,568","2,538",,"5,106","(4.697144,-74.140516)"
"2018","Agosto","Argentina","32","24","31",,"55","(4.815061,-75.736532)"
"2018","Agosto","Argentina","32","169","189",,"358","(6.171601,-75.427454)"
"2018","Agosto","Argentina","32","6","8",,"14","(7.128456,-73.183637)"
"2018","Agosto","Armenia","51","2","0",,"2","(6.171601,-75.427454)"
"2018","Agosto","Aruba","533","2,154","1,595",,"3,749","(10.408582,-75.538003)"
"2018","Agosto","Aruba","533","4","2",,"6","(10.445761,-75.516429)"
"2018","Agosto","Aruba","533","20","11",,"31","(10.886611,-74.776708)"
"2018","Agosto","Aruba","533","0","4",,"4","(10.971302,-74.765397)"
"2018","Agosto","Aruba","533","0","6",,"6","(11.247723,-74.213989)"
"2018","Agosto","Aruba","533","0","20",,"20","(12.165168,-71.983761)"
"2018","Agosto","Aruba","533","25","26",,"51","(3.541112,-76.384584)"
"2018","Agosto","Aruba","533","2,787","1,905",,"4,692","(4.697144,-74.140516)"
"2018","Agosto","Aruba","533","5","3",,"8","(4.815061,-75.736532)"
"2018","Agosto","Aruba","533","119","52",,"171","(6.171601,-75.427454)"
"2018","Agosto","Aruba","533","16","57",,"73","(7.128456,-73.183637)"
"2018","Agosto","Australia","36","1","2",,"3","(10.445761,-75.516429)"
"2018","Agosto","Australia","36","1","2",,"3","(10.886611,-74.776708)"
"2018","Agosto","Australia","36","15","6",,"21","(3.541112,-76.384584)"
"2018","Agosto","Australia","36","377","300",,"677","(4.697144,-74.140516)"
"2018","Agosto","Australia","36","31","32",,"63","(6.171601,-75.427454)"
"2018","Agosto","Australia","36","1","0",,"1","(7.128456,-73.183637)"
"2018","Agosto","Austria","40","1","3",,"4","(10.445761,-75.516429)"
"2018","Agosto","Austria","40","0","1",,"1","(10.886611,-74.776708)"
"2018","Agosto","Austria","40","4","2",,"6","(3.541112,-76.384584)"
"2018","Agosto","Austria","40","63","42",,"105","(4.697144,-74.140516)"
"2018","Agosto","Austria","40","11","22",,"33","(6.171601,-75.427454)"
"2018","Agosto","Bahamas","44","1","1",,"2","(10.445761,-75.516429)"
"2018","Agosto","Bahamas","44","2","0",,"2","(10.886611,-74.776708)"
"2018","Agosto","Bahamas","44","0","1",,"1","(12.586067,-81.702563)"
"2018","Agosto","Bahamas","44","12","5",,"17","(3.541112,-76.384584)"
"2018","Agosto","Bahamas","44","10","6",,"16","(4.697144,-74.140516)"
"2018","Agosto","Bahamas","44","10","0",,"10","(4.815061,-75.736532)"
"2018","Agosto","Bahamas","44","15","8",,"23","(6.171601,-75.427454)"
"2018","Agosto","Bahrein","48","1","1",,"2","(3.541112,-76.384584)"
"2018","Agosto","Bahrein","48","0","5",,"5","(4.452882,-75.766298)"
"2018","Agosto","Bahrein","48","3","2",,"5","(4.697144,-74.140516)"
"2018","Agosto","Bahrein","48","1","2",,"3","(6.171601,-75.427454)"
"2018","Agosto","Bangladesh","50","1","2",,"3","(4.697144,-74.140516)"
"2018","Agosto","Bangladesh","50","1","3",,"4","(6.171601,-75.427454)"
"2018","Agosto","Barbados","52","1","1",,"2","(10.886611,-74.776708)"
"2018","Agosto","Barbados","52","1","2",,"3","(3.541112,-76.384584)"
"2018","Agosto","Barbados","52","7","7",,"14","(4.697144,-74.140516)"
"2018","Agosto","Barbados","52","1","0",,"1","(6.171601,-75.427454)"
"2018","Agosto","Belarús","112","0","1",,"1","(4.697144,-74.140516)"
"2018","Agosto","Bélgica","56","4","4",,"8","(10.445761,-75.516429)"
"2018","Agosto","Bélgica","56","1","0",,"1","(10.886611,-74.776708)"
"2018","Agosto","Bélgica","56","8","6",,"14","(3.541112,-76.384584)"
"2018","Agosto","Bélgica","56","155","109",,"264","(4.697144,-74.140516)"
"2018","Agosto","Bélgica","56","0","1",,"1","(4.815061,-75.736532)"
"2018","Agosto","Bélgica","56","59","27",,"86","(6.171601,-75.427454)"
"2018","Agosto","Belice","84","1","0",,"1","(12.586067,-81.702563)"
"2018","Agosto","Belice","84","14","10",,"24","(4.697144,-74.140516)"
"2018","Agosto","Belice","84","5","8",,"13","(6.171601,-75.427454)"
"2018","Agosto","Bermuda","60","1","2",,"3","(10.886611,-74.776708)"
"2018","Agosto","Bermuda","60","1","0",,"1","(3.541112,-76.384584)"
"2018","Agosto","Bolivia (Estado Plurinacional de)","68","3","5",,"8","(0.814836,-77.662532)"
"2018","Agosto","Bolivia (Estado Plurinacional de)","68","1","3",,"4","(10.445761,-75.516429)"
"2018","Agosto","Bolivia (Estado Plurinacional de)","68","0","5",,"5","(10.886611,-74.776708)"
"2018","Agosto","Bolivia (Estado Plurinacional de)","68","23","36",,"59","(3.541112,-76.384584)"
"2018","Agosto","Bolivia (Estado Plurinacional de)","68","284","469",,"753","(4.697144,-74.140516)"
"2018","Agosto","Bolivia (Estado Plurinacional de)","68","5","6",,"11","(4.815061,-75.736532)"
"2018","Agosto","Bolivia (Estado Plurinacional de)","68","24","49",,"73","(6.171601,-75.427454)"
"2018","Agosto","Bosnia y Herzegovina","70","0","1",,"1","(3.541112,-76.384584)"
"2018","Agosto","Bosnia y Herzegovina","70","2","1",,"3","(4.697144,-74.140516)"
"2018","Agosto","Brasil","76","107","227",,"334","(-4.197703,-69.941278)"
"2018","Agosto","Brasil","76","5","16",,"21","(-4.223468,-69.945098)"
"2018","Agosto","Brasil","76","2","3",,"5","(0.814836,-77.662532)"
"2018","Agosto","Brasil","76","9","15",,"24","(10.445761,-75.516429)"
"2018","Agosto","Brasil","76","15","14",,"29","(10.886611,-74.776708)"
"2018","Agosto","Brasil","76","0","1",,"1","(12.586067,-81.702563)"
"2018","Agosto","Brasil","76","153","166",,"319","(3.541112,-76.384584)"
"2018","Agosto","Brasil","76","3,803","4,838",,"8,641","(4.697144,-74.140516)"
"2018","Agosto","Brasil","76","25","30",,"55","(4.815061,-75.736532)"
"2018","Agosto","Brasil","76","191","225",,"416","(6.171601,-75.427454)"
"2018","Agosto","Brasil","76","9","3",,"12","(7.128456,-73.183637)"
"2018","Agosto","Bulgaria","100","1","2",,"3","(4.697144,-74.140516)"
"2018","Agosto","Camboya","116","0","1",,"1","(3.541112,-76.384584)"
"2018","Agosto","Camboya","116","0","1",,"1","(4.697144,-74.140516)"
"2018","Agosto","Camerún","120","1","0",,"1","(4.697144,-74.140516)"
"2018","Agosto","Camerún","120","1","2",,"3","(6.171601,-75.427454)"
"2018","Agosto","Canadá","124","50","45",,"95","(10.445761,-75.516429)"
"2018","Agosto","Canadá","124","83","43",,"126","(10.886611,-74.776708)"
"2018","Agosto","Canadá","124","1","2",,"3","(12.586067,-81.702563)"
