Fecha,Departamentos,Sexo,Concepto,Periodo,Valor
2021,Caquetá,Hombres,% población en edad de trabajar,Anual,70.073973212
2022,Caquetá,Hombres,% población en edad de trabajar,Anual,70.479011729
2023,Caquetá,Hombres,% población en edad de trabajar,Anual,70.873528766
2024,Caquetá,Hombres,% población en edad de trabajar,Anual,71.505782731
2025,Caquetá,Hombres,% población en edad de trabajar,Anual,71.949898895
2007,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,80.013428293
2008,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,79.64302673
2009,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,79.476027784
2010,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,79.82556522
2011,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,80.622667313
2012,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,79.783613378
2013,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,79.649781509
2014,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,79.67633516
2015,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,80.56115837
2016,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,83.268793685
2017,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,81.571493995
2018,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,82.064612164
2019,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,78.97909713
2020,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,79.017497141
2021,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,76.753214598
2022,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,78.95504292
2023,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,79.290734866
2024,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,78.444110947
2025,Caquetá,Hombres,Tasa Global de Participación (TGP),Anual,75.92619521
2007,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,73.311208598
2008,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,72.02323547
2009,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,71.404015939
2010,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,71.845548019
2011,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,73.806224309
2012,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,73.431507193
2013,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,73.976540146
2014,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,74.718156458
2015,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,75.776363304
2016,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,78.608135256
2017,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,76.547760081
2018,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,76.473145201
2019,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,71.929432127
2020,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,67.310400029
2021,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,69.167385364
2022,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,71.981870806
2023,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,73.14992862
2024,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,69.829683707
2025,Caquetá,Hombres,Tasa de Ocupación (TO),Anual,70.79344086
2007,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,8.376368614
2008,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,9.567430537
2009,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,10.156536593
2010,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,9.996818914
2011,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,8.454747567
2012,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,7.961667712
2013,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,7.122733114
2014,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,6.222900051
2015,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,5.939332506
2016,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,5.597124952
2017,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,6.158688124
2018,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,6.813493436
2019,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,8.925988343
2020,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,14.815828817
2021,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,9.883402635
2022,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,8.831826132
2023,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,7.744670618
2024,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,10.981611157
2025,Caquetá,Hombres,Tasa de Desocupación (TD),Anual,6.76018907
2007,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,7.344939475
2008,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,4.688622651
2009,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,4.716486083
2010,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,6.390507658
2011,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,6.078522915
2012,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,5.254899401
2013,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,5.429681107
2014,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,6.898951212
2015,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,8.760853128
2016,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,8.940762776
2017,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,8.628781537
2018,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,8.71151979
2019,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,9.906985488
2020,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,0.0
2021,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,7.39053851
2022,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,8.669811822
2023,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,8.976024823
2024,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,11.021880419
2025,Caquetá,Hombres,Tasa de Subocupación (TS),Anual,10.183766646
2007,Caquetá,Hombres,Población total,Anual,196.49
2008,Caquetá,Hombres,Población total,Anual,197.586
2009,Caquetá,Hombres,Población total,Anual,198.607
2010,Caquetá,Hombres,Población total,Anual,199.574
2011,Caquetá,Hombres,Población total,Anual,200.476
2012,Caquetá,Hombres,Población total,Anual,201.261
2013,Caquetá,Hombres,Población total,Anual,201.913
2014,Caquetá,Hombres,Población total,Anual,202.474
2015,Caquetá,Hombres,Población total,Anual,202.95
2016,Caquetá,Hombres,Población total,Anual,203.366
2017,Caquetá,Hombres,Población total,Anual,203.713
2018,Caquetá,Hombres,Población total,Anual,203.777
2019,Caquetá,Hombres,Población total,Anual,205.428
2020,Caquetá,Hombres,Población total,Anual,207.231
2021,Caquetá,Hombres,Población total,Anual,209.062
2022,Caquetá,Hombres,Población total,Anual,210.927
2023,Caquetá,Hombres,Población total,Anual,212.909
2024,Caquetá,Hombres,Población total,Anual,214.871
2025,Caquetá,Hombres,Población total,Anual,216.855
2007,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,126.397
2008,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,127.8
2009,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,129.165
2010,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,130.513
2011,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,131.837
2012,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,133.11
2013,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,134.359
2014,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,135.58
2015,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,136.776
2016,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,137.963
2017,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,139.088
2018,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,140.205
2019,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,142.215
2020,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,144.339
2021,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,146.498
2022,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,148.659
2023,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,150.896
2024,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,153.645
2025,Caquetá,Hombres,Población en edad de trabajar (PET),Anual,156.027
2007,Caquetá,Hombres,Fuerza de trabajo,Anual,101.134573
2008,Caquetá,Hombres,Fuerza de trabajo,Anual,101.783788
2009,Caquetá,Hombres,Fuerza de trabajo,Anual,102.655211
2010,Caquetá,Hombres,Fuerza de trabajo,Anual,104.18274000000001
2011,Caquetá,Hombres,Fuerza de trabajo,Anual,106.290506
2012,Caquetá,Hombres,Fuerza de trabajo,Anual,106.199968
2013,Caquetá,Hombres,Fuerza de trabajo,Anual,107.01665
2014,Caquetá,Hombres,Fuerza de trabajo,Anual,108.025175
2015,Caquetá,Hombres,Fuerza de trabajo,Anual,110.18833000000001
2016,Caquetá,Hombres,Fuerza de trabajo,Anual,114.880126
2017,Caquetá,Hombres,Fuerza de trabajo,Anual,113.45616
2018,Caquetá,Hombres,Fuerza de trabajo,Anual,115.058689
2019,Caquetá,Hombres,Fuerza de trabajo,Anual,112.32012300000001
2020,Caquetá,Hombres,Fuerza de trabajo,Anual,114.053065
2021,Caquetá,Hombres,Fuerza de trabajo,Anual,112.442
2022,Caquetá,Hombres,Fuerza de trabajo,Anual,117.374
2023,Caquetá,Hombres,Fuerza de trabajo,Anual,119.647
2024,Caquetá,Hombres,Fuerza de trabajo,Anual,120.526
2025,Caquetá,Hombres,Fuerza de trabajo,Anual,118.465
2007,Caquetá,Hombres,Población ocupada,Anual,92.663168
2008,Caquetá,Hombres,Población ocupada,Anual,92.04569500000001
2009,Caquetá,Hombres,Población ocupada,Anual,92.228997
2010,Caquetá,Hombres,Población ocupada,Anual,93.76778
2011,Caquetá,Hombres,Población ocupada,Anual,97.303912
2012,Caquetá,Hombres,Población ocupada,Anual,97.744679
2013,Caquetá,Hombres,Población ocupada,Anual,99.39414
2014,Caquetá,Hombres,Población ocupada,Anual,101.302877
2015,Caquetá,Hombres,Población ocupada,Anual,103.643879
2016,Caquetá,Hombres,Población ocupada,Anual,108.45014200000001
2017,Caquetá,Hombres,Población ocupada,Anual,106.468749
2018,Caquetá,Hombres,Población ocupada,Anual,107.219173
2019,Caquetá,Hombres,Población ocupada,Anual,102.29444199999999
2020,Caquetá,Hombres,Población ocupada,Anual,97.155158
2021,Caquetá,Hombres,Población ocupada,Anual,101.329
2022,Caquetá,Hombres,Población ocupada,Anual,107.008
2023,Caquetá,Hombres,Población ocupada,Anual,110.381
2024,Caquetá,Hombres,Población ocupada,Anual,107.29
2025,Caquetá,Hombres,Población ocupada,Anual,110.457
2007,Caquetá,Hombres,Población desocupada,Anual,8.471405
2008,Caquetá,Hombres,Población desocupada,Anual,9.738093000000001
2009,Caquetá,Hombres,Población desocupada,Anual,10.426214
2010,Caquetá,Hombres,Población desocupada,Anual,10.414959999999999
2011,Caquetá,Hombres,Población desocupada,Anual,8.986593999999998
2012,Caquetá,Hombres,Población desocupada,Anual,8.455289
2013,Caquetá,Hombres,Población desocupada,Anual,7.62251
2014,Caquetá,Hombres,Población desocupada,Anual,6.722299
2015,Caquetá,Hombres,Población desocupada,Anual,6.5444510000000005
2016,Caquetá,Hombres,Población desocupada,Anual,6.429984
2017,Caquetá,Hombres,Población desocupada,Anual,6.987411
2018,Caquetá,Hombres,Población desocupada,Anual,7.839516
2019,Caquetá,Hombres,Población desocupada,Anual,10.025681
2020,Caquetá,Hombres,Población desocupada,Anual,16.897907
2021,Caquetá,Hombres,Población desocupada,Anual,11.113
2022,Caquetá,Hombres,Población desocupada,Anual,10.366
2023,Caquetá,Hombres,Población desocupada,Anual,9.266
2024,Caquetá,Hombres,Población desocupada,Anual,13.236
2025,Caquetá,Hombres,Población desocupada,Anual,8.008
2007,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,25.262427
2008,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,26.016212
2009,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,26.509789
2010,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,26.33026
2011,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,25.546494
2012,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,26.910031999999998
2013,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,27.34235
2014,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,27.554825
2015,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,26.58767
2016,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,23.082874
2017,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,25.63184
2018,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,25.146311
2019,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,29.894877
2020,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,30.285935000000002
2021,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,34.056
2022,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,31.285
2023,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,31.25
2024,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,33.12
2025,Caquetá,Hombres,Población fuera de la fuerza de trabajo,Anual,37.562
2007,Caquetá,Hombres,Población subocupada,Anual,7.428273
2008,Caquetá,Hombres,Población subocupada,Anual,4.772258
2009,Caquetá,Hombres,Población subocupada,Anual,4.841719
2010,Caquetá,Hombres,Población subocupada,Anual,6.657806
2011,Caquetá,Hombres,Población subocupada,Anual,6.460893
2012,Caquetá,Hombres,Población subocupada,Anual,5.580701
2013,Caquetá,Hombres,Población subocupada,Anual,5.810663
2014,Caquetá,Hombres,Población subocupada,Anual,7.452604
2015,Caquetá,Hombres,Población subocupada,Anual,9.653438
2016,Caquetá,Hombres,Población subocupada,Anual,10.27116
2017,Caquetá,Hombres,Población subocupada,Anual,9.789884
2018,Caquetá,Hombres,Población subocupada,Anual,10.023361000000001
2019,Caquetá,Hombres,Población subocupada,Anual,11.127538000000001
2020,Caquetá,Hombres,Población subocupada,Anual,0.0
2021,Caquetá,Hombres,Población subocupada,Anual,8.31
2022,Caquetá,Hombres,Población subocupada,Anual,10.176
2023,Caquetá,Hombres,Población subocupada,Anual,10.74
2024,Caquetá,Hombres,Población subocupada,Anual,13.284
2025,Caquetá,Hombres,Población subocupada,Anual,12.064
2007,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2008,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2009,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2010,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2011,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2012,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2013,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2014,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2015,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2016,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2017,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2018,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2019,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2020,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,0.0
2021,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,1.744
2022,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,2.573
2023,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,3.072
2024,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,3.924
2025,Caquetá,Hombres,Fuerza de trabajo potencial,Anual,2.468
2007,Cauca,Hombres,% población en edad de trabajar,Anual,68.572615624
2008,Cauca,Hombres,% población en edad de trabajar,Anual,68.953519087
2009,Cauca,Hombres,% población en edad de trabajar,Anual,69.490700253
2010,Cauca,Hombres,% población en edad de trabajar,Anual,70.040090743
2011,Cauca,Hombres,% población en edad de trabajar,Anual,70.600417738
2012,Cauca,Hombres,% población en edad de trabajar,Anual,71.164749102
2013,Cauca,Hombres,% población en edad de trabajar,Anual,71.727270362
2014,Cauca,Hombres,% población en edad de trabajar,Anual,72.274883214
2015,Cauca,Hombres,% población en edad de trabajar,Anual,72.802620914
2016,Cauca,Hombres,% población en edad de trabajar,Anual,73.301729315
2017,Cauca,Hombres,% población en edad de trabajar,Anual,73.755501039
2018,Cauca,Hombres,% población en edad de trabajar,Anual,74.157585421
2019,Cauca,Hombres,% población en edad de trabajar,Anual,74.520279766
2020,Cauca,Hombres,% población en edad de trabajar,Anual,74.851699625
2021,Cauca,Hombres,% población en edad de trabajar,Anual,75.174534893
2022,Cauca,Hombres,% población en edad de trabajar,Anual,75.464685836
2023,Cauca,Hombres,% población en edad de trabajar,Anual,75.741920696
2024,Cauca,Hombres,% población en edad de trabajar,Anual,75.888912063
2025,Cauca,Hombres,% población en edad de trabajar,Anual,76.123130702
2007,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,80.683805183
2008,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,79.223543275
2009,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,80.635155575
2010,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,80.96654517
2011,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,80.971818793
2012,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,79.430559025
2013,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,78.162456033
2014,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,79.354577555
2015,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,79.934636749
2016,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,78.91438698
2017,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,79.757413673
2018,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,80.529930803
2019,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,77.9009857
2020,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,74.105469246
2021,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,79.26098023
2022,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,80.657266373
2023,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,80.238890229
2024,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,81.851487208
2025,Cauca,Hombres,Tasa Global de Participación (TGP),Anual,81.232444914
2007,Cauca,Hombres,Tasa de Ocupación (TO),Anual,75.402475485
2008,Cauca,Hombres,Tasa de Ocupación (TO),Anual,74.006068399
2009,Cauca,Hombres,Tasa de Ocupación (TO),Anual,74.943021605
2010,Cauca,Hombres,Tasa de Ocupación (TO),Anual,75.314881643
2011,Cauca,Hombres,Tasa de Ocupación (TO),Anual,75.03816161
2012,Cauca,Hombres,Tasa de Ocupación (TO),Anual,73.773564656
2013,Cauca,Hombres,Tasa de Ocupación (TO),Anual,72.606576399
2014,Cauca,Hombres,Tasa de Ocupación (TO),Anual,74.342795751
2015,Cauca,Hombres,Tasa de Ocupación (TO),Anual,75.496363489
2016,Cauca,Hombres,Tasa de Ocupación (TO),Anual,75.091768499
2017,Cauca,Hombres,Tasa de Ocupación (TO),Anual,76.500865276
2018,Cauca,Hombres,Tasa de Ocupación (TO),Anual,76.941174649
2019,Cauca,Hombres,Tasa de Ocupación (TO),Anual,73.036878375
