Fecha,COP,UVR indexado (COP),USD,% Moneda local,% Moneda extranjera
2025-03-31,70.0,30.0,0.0,100.0,0.0
2025-04-30,72.1070081093586,27.892991890641365,0.0,99.99999999999997,0.0
2025-05-31,73.09630400884221,26.903695991157768,0.0,99.99999999999997,0.0
2025-06-30,73.09630400884221,26.903695991157768,0.0,99.99999999999997,0.0
2025-07-31,73.09630400884221,26.903695991157768,0.0,99.99999999999997,0.0
2025-08-31,73.09630400884221,26.903695991157768,0.0,99.99999999999997,0.0
2025-09-30,74.18631307758183,25.81368692241818,0.0,100.0,0.0
2025-10-31,73.98466375759347,26.015336242406526,0.0,99.99999999999999,0.0
2025-11-30,74.20748801573718,25.792511984262823,0.0,100.0,0.0
2025-12-31,74.50199583783271,25.49800416216729,0.0,100.0,0.0
2026-01-31,74.43230888278084,25.567691117219148,0.0,100.0,0.0
2026-02-28,74.85016877510748,25.14983122489251,0.0,100.0,0.0
2026-03-31,74.2770904721253,25.72290952787471,0.0,100.0,0.0
2026-04-30,73.8321820442036,26.16781795579639,0.0,100.0,0.0
2026-05-31,73.86400123912715,26.13599876087286,0.0,100.0,0.0
